dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,Value
-0.1708871,-0.132575,-0.11171025,-0.16615404,-0.1730438,-0.059589192,0.054009665,-0.093500376,-0.13264522,-0.13717808,-0.15028033,-0.13437596,-0.035575796,-0.15033883,-0.13336933,-0.084411904,-0.09493127,-0.10273887,-0.13069628,-0.06806597,-0.11045498,-0.049566634,-0.026201043,-0.16793863,-0.0856911,-0.110771656,-0.18456177,-0.14761123,-0.09768496,-0.031797037,-0.110968865,-0.13647796,-0.086957924,-0.105997026,-0.06865782,-0.17414197,-0.121499516,-0.06540187,-0.08433029,-0.04856359,-0.12689714,-0.14052832,-0.09364614,-0.14683472,-0.0805549,-0.077241756,-0.05539832,-0.14480579,-0.084481396,-0.04043412,-0.17668822,-0.17802663,-0.20252758,0.013067799,-0.16826078,-0.09657727,-0.2121922,-0.016921088,-0.22277789,-0.18488187,-0.025359951,-0.23059846,-0.13272317,-0.06534672,0.21722856163978577
-0.12622781,-0.14694926,-0.08762011,-0.2571262,-0.14299145,-0.055630647,-0.0939082,-0.10189843,-0.08333246,-0.1612648,-0.16896032,-0.083611056,-0.09117634,-0.11618556,-0.15142183,-0.08328034,-0.06719206,-0.15991506,-0.097067654,-0.17283195,-0.08115718,-0.04461732,-0.117186256,-0.1165505,-0.10707763,-0.021408232,-0.14024152,-0.10537607,-0.12430802,-0.010686999,-0.023616012,-0.10151701,-0.084696904,-0.028372992,-0.105268836,-0.14228053,-0.11832002,-0.12581022,-0.1769848,-0.10252431,-0.16236506,-0.15569721,-0.14136715,-0.14051656,-0.08015493,-0.10328029,-0.022101024,-0.07651833,-0.023914449,-0.052715223,-0.19567247,-0.06302961,-0.16282392,-0.07743337,-0.1863665,-0.1413959,-0.22470571,-0.0216654,-0.088099286,-0.06990312,-0.06853829,-0.21969135,-0.16343328,-0.22474541,0.15231530368328094
-0.1851013,-0.13395666,-0.095524445,-0.13651869,-0.13780417,-0.06415359,-0.029353652,-0.14675446,-0.14158368,-0.20420514,-0.15041687,-0.07805092,-0.0503457,-0.14499775,-0.15772821,-0.13588896,0.032097984,-0.13915062,-0.22568032,-0.10886352,-0.061376657,-0.11185098,-0.09641172,-0.15314837,-0.09945481,-0.08871303,-0.10249548,-0.122529425,-0.09414815,-0.015557607,-0.061062325,-0.1308353,-0.11608077,-0.09128151,-0.080484115,-0.113621525,-0.17274779,-0.16424868,-0.16892904,-0.13135555,-0.09861652,-0.030299785,-0.0687102,-0.10408075,-0.15823507,-0.039782483,-0.025314396,-0.12976502,-0.0368911,-0.033467155,-0.12392199,-0.16835701,-0.11339052,-0.0038556226,-0.14233573,-0.17181692,-0.20794483,-0.047265965,-0.18161611,-0.15159102,-0.045653336,-0.16105431,-0.16985312,-0.17457089,0.15458154678344727
-0.18130997,-0.20824118,-0.08272423,-0.14692904,-0.18058258,-0.06200807,-0.10793183,-0.09399634,-0.102208704,-0.13837276,-0.14007555,-0.030113718,-0.01294783,-0.17157443,-0.12126798,-0.14683186,-0.08005486,-0.046984054,-0.13104129,-0.099618815,-0.013759734,-0.11586547,-0.09876265,-0.08850584,-0.062374394,-0.10690349,-0.16295682,-0.083493054,-0.062157404,-0.15214851,-0.06754237,-0.0904725,-0.11774698,-0.16977556,-0.07775119,-0.08199609,-0.10511798,-0.09908269,-0.075395554,-0.048790295,-0.08444394,-0.18161732,-0.080069326,-0.039110847,-0.1153615,-0.08881148,-0.1032649,-0.09338479,-0.08948166,-0.14849155,-0.18473633,-0.12246161,-0.16519491,-0.018594142,-0.1100778,-0.20354836,-0.21142459,-0.051442765,-0.22345604,-0.034855936,-0.10127034,-0.24198267,-0.18263148,-0.18119024,0.08495630323886871
-0.121288545,-0.14905512,-0.04604538,-0.1686905,-0.17625937,-0.051037125,-0.12888575,-0.08133924,-0.096808195,-0.19624203,-0.13626994,-0.19483072,-0.11919718,-0.11256996,-0.13487652,-0.10289147,-0.07432278,-0.04796914,-0.055388607,-0.056983877,-0.14465496,-0.009237303,-0.11705153,-0.12156005,-0.14100999,-0.11652432,-0.15807752,-0.085453354,-0.17191926,-0.0943864,-0.103881024,-0.17079623,-0.11715745,-0.13567176,-0.083650745,-0.10383263,-0.09010357,-0.15119025,-0.19188792,-0.0691053,-0.061661724,-0.123680525,-0.07048161,-0.15727949,-0.07844843,-0.10601583,-0.079252474,-0.079923525,-0.038324323,-0.11003702,-0.11924095,-0.10752272,-0.1850619,-0.020656018,-0.19448966,-0.10982978,-0.21033399,-0.028736724,-0.13444647,-0.07467789,-0.12316927,-0.16979784,-0.15521196,-0.21362399,0.14312830567359924
-0.12567043,-0.13082156,-0.14700143,-0.083771415,-0.13836154,-0.09209068,-0.0705361,-0.05361617,-0.12289931,-0.14939177,-0.14262772,-0.15094022,-0.09295614,-0.110929295,-0.14137545,-0.14133166,-0.07596657,-0.120482676,-0.16274121,-0.08924411,-0.10655277,-0.12526858,-0.07474975,-0.19319408,-0.16995066,-0.032623276,-0.10061714,-0.094297096,-0.15404743,0.017447762,-0.07796275,-0.131745,-0.13928154,-0.13906044,-0.15735064,-0.17270373,-0.13162214,-0.1036681,-0.15960056,-0.14317434,-0.09206516,-0.1642944,-0.007650359,-0.053455114,-0.09376743,-0.1470136,-0.09341582,-0.10350717,-0.16272762,-0.09047796,-0.028057197,-0.06489274,-0.10490005,-0.09082014,-0.03841095,-0.08823649,-0.10596843,-0.08456942,-0.20740706,-0.21513864,-0.07984132,-0.21818022,-0.15062205,-0.17968532,0.05813939869403839
-0.13333568,-0.20479865,-0.082964115,-0.12452627,-0.15461777,-0.041735213,-0.049115323,-0.1059902,-0.10831498,-0.13783842,-0.11793657,-0.03849899,-0.12601216,-0.11473942,-0.16012336,-0.0922123,-0.10440046,-0.13437362,-0.13160412,-0.09632016,-0.07984128,-0.07865979,-0.12120988,-0.15380344,-0.13118778,-0.14312768,-0.09126104,-0.13638629,-0.1403699,-0.020470243,-0.03195192,-0.10893578,-0.15896158,-0.08838737,-0.10876228,-0.08749454,-0.10755812,-0.16356513,-0.13305682,-0.10113545,-0.16231744,-0.10737316,-0.049557123,-0.06833889,-0.07988333,-0.04629079,-0.05849932,-0.18952471,-0.07906622,-0.041584022,-0.121498,-0.098937064,-0.17386134,-0.004480192,-0.18670823,-0.2042352,-0.2264827,-0.07571378,-0.18136322,-0.09908012,-0.06633125,-0.20794885,-0.19596836,-0.16841796,0.19705335795879364
-0.10242681,-0.086698085,-0.08727011,-0.17449722,-0.117374435,-0.06840685,0.0017553845,-0.0049370592,-0.09095875,-0.19795457,-0.22418597,-0.1208129,-0.034054294,-0.16568239,-0.1551417,-0.080342434,-0.07813345,-0.11089233,-0.1395469,-0.09345298,-0.07093331,-0.069316454,-0.048976228,-0.112330474,-0.10967036,-0.121707246,-0.1616422,-0.043598544,-0.124368094,-0.15359746,-0.113983765,-0.09787617,-0.10330051,-0.13418439,-0.12248109,-0.1516368,-0.08803684,-0.17525156,-0.13968197,-0.053100854,-0.11731202,-0.15959297,-0.11415154,-0.10899453,-0.036086567,-0.074729964,-0.110817656,-0.13325278,-0.049560387,-0.061484657,-0.15956828,-0.14081341,-0.1275925,-0.04403204,-0.14421867,-0.18155324,-0.26889363,-0.025532022,-0.124392994,-0.115601785,-0.12535508,-0.18052615,-0.20641203,-0.14591214,0.13932140171527863
-0.2834294,-0.17871608,0.0343959,-0.13175683,-0.09845148,0.053315576,-0.001893365,-0.08471381,-0.047974832,-0.16232792,-0.02292369,-0.06605462,0.004504232,-0.094872065,-0.15125999,-0.0060460763,-0.059033975,-0.09525411,-0.070509516,-0.05018191,-0.09120704,-0.018928114,-0.11137911,-0.09928015,-0.118333906,-0.064678594,-0.070822045,-0.0038886243,-0.116561055,-0.015853178,-0.014829015,-0.10054914,-0.047335308,-0.09738901,-0.00030081347,-0.06721296,-0.04079647,-0.13009578,-0.0713554,-0.033594232,-0.12743811,-0.050501138,-0.09306262,-0.071817756,-0.025239758,-0.07634873,-0.008952006,0.045185816,-0.027461134,-0.0042051305,-0.1825825,-0.25883105,-0.2207231,0.0979653,-0.19481069,-0.24073435,-0.26498026,0.17689535,-0.20570283,-0.13773502,0.10382673,-0.25681645,-0.03755711,-0.32728058,0.4972988963127136
-0.28138143,-0.05159422,0.019616777,-0.11884296,-0.073430285,0.043708414,0.08251893,-0.07956616,-0.052071936,-0.10602419,-0.03339385,-0.031097976,0.0018229252,-0.13627958,-0.2234866,-0.06164888,-0.083806396,-0.08916105,-0.13290212,-0.1191789,-0.03650006,0.03343753,-0.10992582,-0.15553084,-0.09111719,-0.0031422721,-0.11195508,0.026817668,-0.076390974,-0.089503564,-0.053865645,-0.08662965,-0.091953635,-0.09100959,-0.03983608,-0.07062474,-0.076598,-0.15286686,-0.11122958,-0.03268688,-0.11458168,-0.067736775,-0.14103797,-0.010892484,0.033333413,-0.0669017,0.02197129,-0.13050719,0.0062273694,-0.0072065364,-0.16272102,-0.16038929,-0.22384442,0.13014047,-0.17629114,-0.22128345,-0.31559145,0.13822424,-0.18394364,-0.045033496,0.12731804,-0.25541937,-0.113924675,-0.29711637,0.48419389128685
-0.25916255,-0.1364302,-0.02005272,-0.11810722,-0.10256388,0.05635456,0.06984411,-0.025036817,-0.07478377,-0.10216207,-0.115426004,-0.07078811,-0.03016767,-0.12655815,-0.12535472,0.033493645,-0.06725509,-0.09634615,-0.13659495,-0.07371548,-0.04451621,-0.043377623,-0.16346674,-0.11225977,-0.111605465,-0.06750743,-0.15600298,-0.014777333,-0.14945978,-0.041219477,0.02007397,-0.083280414,-0.056733545,-0.17922471,-0.10168778,-0.06660048,-0.0997663,-0.09971721,-0.1623244,-0.0036310821,-0.045056336,-0.054820266,-0.06146326,-0.031122673,0.025025902,-0.0102049345,-0.09872406,-0.14574221,0.02482813,0.010327538,-0.15996961,-0.17497163,-0.2186082,0.111759484,-0.20599988,-0.18505102,-0.2629046,0.14797689,-0.20407452,-0.16169143,-0.02052892,-0.22007573,-0.16970094,-0.30048606,0.4709930419921875
-0.18035713,-0.17507887,-0.014577306,-0.19176666,-0.11772801,0.0797101,0.10990433,0.031992536,0.0146690775,-0.1549623,-0.015824739,-0.047493935,0.050700128,-0.11064399,-0.18900105,0.043897275,-0.029384619,-0.081010595,-0.023126658,-0.050434742,-0.011751742,-0.038373176,-0.058250677,-0.12993787,-0.07206221,0.0030095445,-0.11947732,-0.028314538,-0.12288187,0.032576934,0.014330905,-0.046521798,-0.07573007,-0.13215153,-0.011246711,-0.064528614,-0.050289925,-0.12251595,-0.16084571,0.01195878,-0.061059535,-0.16685116,-0.15299058,-0.051524468,-0.047514156,-0.103825055,0.030857274,-0.081655405,0.009951369,0.03232868,-0.13964368,-0.14329559,-0.18496281,0.12414228,-0.24762681,-0.25128052,-0.26498222,0.22514749,-0.19673511,-0.12217618,0.10347852,-0.2891297,-0.1261026,-0.25842583,0.5102798938751221
-0.2754796,-0.087718435,-0.05119332,-0.10074542,-0.046671543,0.05318553,0.06616135,-0.0071780505,-0.07335788,-0.14026493,-0.06480631,-0.002230973,-0.00020391525,-0.14371894,-0.12316406,-0.050376873,-6.612677e-05,-0.053981356,-0.041201305,-0.10169752,-0.054083638,-0.057469975,-0.05866653,-0.16882288,-0.1341697,-0.080109894,-0.14307867,-0.049293052,-0.11620506,-0.029626556,-0.06462411,-0.06287964,-0.047626793,-0.054690234,-0.03517202,-0.08033472,-0.107324906,-0.19177015,-0.14283665,-0.0059547704,0.008131655,-0.08023059,0.036770124,0.018791143,0.019761574,-0.13915898,-0.09741368,-0.07301492,-0.05834313,-0.040786844,-0.23180953,-0.19691657,-0.28992158,0.10960447,-0.26476985,-0.1925816,-0.189627,0.17575718,-0.21430062,-0.1806613,-0.022848418,-0.22411484,-0.12873468,-0.2561095,0.4892503619194031
-0.27235824,-0.14073767,0.0052528237,-0.16094823,-0.061453275,0.118794866,0.10488396,-0.057098813,-0.06601386,-0.1346389,-0.09840409,0.02257698,0.050710116,-0.094140746,-0.1404219,-0.02989102,-0.022085438,-0.03776337,-0.042986337,-0.06832266,-0.08385536,-0.02133035,-0.090764366,-0.13828652,-0.10514801,-0.091437474,-0.05666736,0.04425111,-0.12549292,-0.010493697,0.014439128,-0.048165232,-0.02643546,-0.042712215,-0.045982905,-0.05950224,-0.020937806,-0.1244295,-0.14058068,-0.046476606,-0.08064689,-0.10701922,-0.061165612,0.05342479,0.033887133,-0.12345103,-0.064013794,-0.15525022,-0.04931466,0.037006386,-0.12970677,-0.17326596,-0.17230394,0.11583024,-0.23970132,-0.21336512,-0.28868836,0.24360967,-0.19370528,-0.16461219,0.14950019,-0.24939176,-0.13479362,-0.27393258,0.5439447164535522
-0.25913632,-0.12755746,-0.01983122,-0.12473146,-0.1295945,0.039939806,-0.007926643,-0.0984547,-0.026199922,-0.11886459,0.002008778,-0.044243783,0.002847327,-0.114883006,-0.22371286,-0.034754127,-0.05250874,-0.11662399,-0.071859226,-0.07051682,-0.04879761,-0.011222148,-0.060156506,-0.094366066,-0.02800692,-0.03921206,-0.0587508,-0.084688544,-0.14088283,-0.008386377,-0.061077207,-0.017949596,-0.14506917,-0.08184832,-0.0528766,-0.031885896,-0.031360768,-0.09093887,-0.13615564,-0.059220117,-0.101436794,-0.07409703,-0.17001083,-0.058896367,-0.0254125,-0.096907526,-0.04309079,-0.058726925,-0.041340332,-0.078815356,-0.1897049,-0.13891885,-0.18070678,0.0983924,-0.17621449,-0.2971821,-0.2220316,0.21194732,-0.18862398,-0.12926817,0.09895996,-0.32888708,-0.14780666,-0.27426556,0.41595208644866943
-0.23204052,-0.0877137,-0.006064701,-0.2003649,-0.112091206,0.07998954,0.07190283,-0.038662925,-0.021486469,-0.13430724,-0.061092354,-0.026608694,-0.020210695,-0.096037455,-0.16161612,-0.0011030365,-0.013163135,-0.047948293,-0.059449606,-0.072099574,-0.03618645,-0.070343174,-0.09491159,-0.05654574,-0.03864133,-0.088001244,-0.09079276,0.02460849,-0.1151292,-0.008972453,-0.0006487909,0.0038602331,-0.01972888,-0.09416769,-0.050278798,-0.0422954,-0.06651359,-0.17971396,-0.14455985,0.0063899364,-0.093266845,-0.08186736,-0.069995046,-0.041128095,0.022759289,-0.11770518,-0.04312113,-0.107520714,-0.077552274,0.025863145,-0.17248823,-0.20321475,-0.24060729,0.11696212,-0.22049597,-0.22733468,-0.23745234,0.2212684,-0.17274718,-0.16453995,0.07781117,-0.28441116,-0.15550284,-0.3299249,0.5222926735877991
-0.21875696,-0.16700982,0.040333267,-0.1936173,-0.082147956,0.063626595,0.15308136,-0.03979598,-0.038131308,-0.062113933,-0.09023314,-0.0456046,-0.013917392,-0.0956921,-0.19428802,0.040946104,-0.061283473,-0.08142117,-0.002423982,-0.15301447,-0.06966716,-0.010048251,-0.059666503,-0.10562814,-0.109007604,-0.07617406,-0.10080515,-0.0636215,-0.043791495,0.015090949,-0.08679174,-0.07203607,-0.03795817,-0.1166355,-0.09487116,-0.018198343,-0.051698707,-0.08162846,-0.16342989,-0.0059365258,-0.08941816,-0.101712495,-0.10118503,-0.016521106,-0.011235636,-0.09037431,-0.049495116,-0.07092648,-0.092652276,-0.067370124,-0.17158209,-0.13456713,-0.27354315,0.052455474,-0.24782626,-0.18610908,-0.2423184,0.24014685,-0.17054582,-0.10448346,0.040655684,-0.2848407,-0.05659735,-0.32094887,0.4624707102775574
-0.26247734,-0.08385208,0.051619127,-0.09761377,-0.10415055,-0.026178095,0.027125807,-0.082795955,-0.08530585,-0.10863552,-0.015245728,-0.045326438,-0.022052936,-0.08019714,-0.1331841,0.012160028,-0.01748694,-0.048402656,-0.1407772,-0.11633731,-0.018672865,-0.045138463,-0.14957646,-0.09648279,-0.07672662,-0.10417255,-0.07791364,-0.030442445,-0.06588708,-0.0048887315,-0.027962936,-0.11379386,-0.06832385,-0.13885617,-0.028384227,-0.07140761,-0.07553901,-0.11193361,-0.11394343,0.037309516,-0.13301429,-0.15975727,-0.13037404,-0.0748664,-0.058565453,-0.08959468,-0.027330376,-0.078675516,-0.077903226,-0.06085184,-0.20073104,-0.19422126,-0.24573967,0.07801009,-0.23015301,-0.18683298,-0.22245505,0.22518313,-0.20761615,-0.091240525,0.00756213,-0.2721769,-0.10205003,-0.33120877,0.46974310278892517
-0.22553007,-0.023735432,0.08563342,-0.09010719,0.036773283,0.03521399,0.25830168,-0.0326088,0.08408479,-0.035153847,0.07418673,0.070301615,0.052452743,-0.006663359,-0.139546,0.14579189,-0.011229531,-0.09035442,0.08074129,0.025841596,0.047930267,0.093835875,-0.07387691,-0.03703608,0.03597502,-0.07372791,-0.08726212,0.12963426,-0.1057817,0.093095034,0.063299045,0.0399348,0.07688631,-0.08763002,0.014668326,0.05552198,0.0677017,-0.14558975,-0.06742822,0.09125415,-0.007938739,-0.019123577,-0.04328371,0.044709895,0.122910656,-0.012877884,0.1336308,0.036516298,0.030555367,0.016899498,-0.142555,-0.17280106,-0.09480254,0.21100654,-0.18206826,-0.29854694,-0.2289035,0.35462603,-0.13413902,-0.12582704,0.32881725,-0.20811354,-0.04877437,-0.15218581,0.7245233654975891
-0.21631667,-0.024474798,0.056893274,-0.057523556,0.008428844,0.092716575,0.30491757,-0.034443084,0.039888345,0.013681021,0.047075123,0.09255173,0.08526804,-0.04932095,-0.11706425,0.13993123,0.011013899,-0.014630301,0.07087814,0.034651645,0.07647233,0.10207428,-0.036860477,-0.04967499,-0.035463024,-0.04772836,-0.06276134,0.1649006,-0.12103662,0.080777235,0.08100362,0.021536924,0.06965037,-0.08566397,0.010001486,0.050843455,0.012953035,-0.15742089,-0.11055011,0.14497413,-0.02801388,-0.020277316,0.02871337,0.09603477,0.107845254,-0.0419784,0.08169844,0.017233895,0.009803553,0.040037766,-0.13439472,-0.17958988,-0.19270727,0.19551884,-0.2030132,-0.25745636,-0.22748068,0.32335046,-0.1435345,-0.09848862,0.30869797,-0.22140151,-0.044926364,-0.1602606,0.7516611218452454
-0.23887491,0.0016611691,0.10133129,-0.09122667,0.08164253,0.06726696,0.25979152,-0.03854575,0.027004642,-0.008415093,0.09983886,0.09041593,0.08025795,0.011721447,-0.12507235,0.13813461,0.00053638674,-0.045250777,0.054238763,0.029179722,0.07528125,0.07291759,-0.06417031,-0.039226707,-0.013251969,-0.058247082,-0.01997084,0.15479884,-0.13024266,0.095054775,0.05668169,0.030633606,0.06168223,-0.08597014,0.0433764,0.04459538,0.04810459,-0.14333296,-0.12110388,0.11463148,-0.0336138,0.02292726,-0.006841189,0.07465111,0.13393885,-0.06767303,0.06068007,0.028600771,0.022546295,0.010467281,-0.16157046,-0.16504338,-0.09649526,0.18517523,-0.22840512,-0.30084512,-0.2559727,0.32426456,-0.114774734,-0.095428154,0.32751817,-0.19794504,-0.008857858,-0.15371016,0.7735605835914612
-0.23585458,0.00027054257,0.040035166,-0.07911567,0.064070635,0.051418167,0.2897354,-0.0074797673,0.021320464,0.023431296,0.09439874,0.070493415,0.062056523,0.03748742,-0.09492718,0.16056764,-0.019405087,-0.07514884,0.068192445,0.048745148,0.081590645,0.09618005,-0.061536714,-0.014506498,0.029712955,-0.045965787,-0.08103692,0.12214264,-0.16133778,0.14435312,0.061065245,0.010731454,0.08205678,-0.09163013,0.044524536,0.085567825,0.014967362,-0.15164495,-0.074595325,0.12682758,0.021127518,0.012236814,-0.04947834,0.07280765,0.13753039,-0.118445635,0.08049161,0.0062039713,-0.00070684974,0.033833377,-0.18980937,-0.14765465,-0.112053365,0.18864693,-0.21144533,-0.28197345,-0.19164279,0.32356796,-0.15108357,-0.09210465,0.33976462,-0.16438621,-0.07208101,-0.11764056,0.7941817045211792
-0.22783867,-0.01568334,0.08611506,-0.03029856,0.06971306,0.053749785,0.29352695,-0.021980526,0.041086398,0.006873603,0.107464015,0.09073635,0.054132227,-0.01936558,-0.12021655,0.16388805,-0.013025142,-0.027853336,0.041699395,0.026258282,0.10653387,0.08700647,-0.051566605,0.0030741075,0.005641441,-0.075567305,-0.076074265,0.15337248,-0.1153879,0.08639417,0.06359953,0.02847063,0.08990632,-0.09444357,0.059936717,0.05614489,0.028855346,-0.111306995,-0.15030019,0.13122031,-0.0039022362,0.0056916913,0.010785445,0.081105284,0.08458126,-0.049910292,0.07814978,0.01887387,-0.012684624,0.04181796,-0.15894309,-0.15578578,-0.1323599,0.17670393,-0.24333203,-0.2778068,-0.18859427,0.33854264,-0.1570066,-0.12268786,0.33666396,-0.17096485,-0.02807537,-0.1545781,0.776085376739502
-0.23928651,-0.045835644,0.052893054,-0.07982438,0.02068289,0.0892957,0.27195033,-0.01039228,0.056871768,0.0005955796,0.09695695,0.12522866,0.057729375,0.001180129,-0.10365666,0.14098674,0.014467529,-0.043662906,0.05032597,0.057913516,0.060703438,0.081045635,-0.050194025,-0.00815859,0.003965372,-0.06372169,-0.06979515,0.17867199,-0.10625899,0.09395088,0.072436206,0.015390663,0.060978692,-0.06318774,0.045699522,0.093911745,-0.0028920518,-0.123446845,-0.11582461,0.120453954,-0.01610932,0.002171839,-0.03780491,0.09127856,0.11901402,-0.05050938,0.09476931,0.019512134,0.02589797,0.031964425,-0.18769419,-0.15052679,-0.15572828,0.16745882,-0.19325928,-0.30501446,-0.23748125,0.312044,-0.14012194,-0.109241866,0.3337166,-0.20137079,-0.03240815,-0.1447843,0.7469460964202881
-0.21301973,-0.03058665,0.08004477,-0.09183504,0.03422179,0.09767496,0.25933683,-0.016513126,0.0565722,0.00093919336,0.06519118,0.081155516,0.1061142,-0.019308811,-0.15492767,0.10934966,0.024144728,-0.012428997,0.050767694,0.019587463,0.08786463,0.0889562,-0.043317597,-0.04289334,-0.021858895,-0.045196924,-0.052508827,0.1451905,-0.10737191,0.09672949,0.08114853,0.043084957,0.059960626,-0.115175,0.057694007,0.064290375,0.043145232,-0.150192,-0.13352308,0.122527644,-0.009849692,0.0077761654,0.0035341962,0.05690883,0.13577789,-0.04270611,0.060049336,0.022332782,0.0041101975,0.046514366,-0.1669882,-0.18738744,-0.1544547,0.21022606,-0.23125134,-0.27207008,-0.23220733,0.31883216,-0.14399058,-0.108048484,0.30942792,-0.16872576,-0.035840996,-0.19151196,0.7846155762672424
-0.21157213,-0.03031906,0.10158096,-0.11588633,0.01495549,0.09170617,0.24266683,-0.056111857,0.03935324,-0.039106898,0.07849899,0.06471717,0.056118052,-0.031713586,-0.10810903,0.14449237,0.037116807,-0.068056636,0.062696114,0.054034457,0.096841045,0.06360995,-0.066343285,-0.0235702,0.0113875605,-0.06773568,-0.028194273,0.11349223,-0.12863997,0.107944325,0.10397568,0.036239345,0.062088307,-0.08916025,0.011826891,0.055898063,0.03963055,-0.15774694,-0.13329676,0.12344701,-0.0246901,-0.020203955,-0.0015929844,0.05366989,0.10515215,-0.023051627,0.09625717,-0.0030419421,-0.0011406951,0.051817007,-0.16511354,-0.17624654,-0.18100032,0.17312136,-0.21386935,-0.24589586,-0.23726067,0.3407655,-0.1751921,-0.15093948,0.3194869,-0.18948084,-0.027342396,-0.161052,0.7654415369033813
-0.20691106,-0.010956955,0.04352739,-0.10124307,0.027588073,0.067178786,0.29213923,-0.021282984,0.04008059,0.0145354485,0.058422804,0.12138255,0.08056298,-0.036948472,-0.12292229,0.14263724,0.0044079293,-0.037248634,0.089334264,0.00022873977,0.08112848,0.08148333,-0.023005176,-0.055588175,-0.005838583,-0.027617173,-0.08602994,0.1414493,-0.09070296,0.11732887,0.055646546,0.033361137,0.0859614,-0.10807398,0.057811484,0.040359385,0.020472564,-0.14326903,-0.105936065,0.13528037,0.018358689,-0.010419833,-0.031713262,0.076162286,0.13796197,-0.068310834,0.04214484,0.0013093224,0.035042766,0.07092755,-0.20322488,-0.17404075,-0.150064,0.20410573,-0.19824527,-0.26094288,-0.26451412,0.30984804,-0.1281515,-0.13405418,0.28415915,-0.20448059,-0.025265079,-0.17238332,0.7757134437561035
-0.23286748,-0.030831998,0.07057711,-0.07887858,0.03218108,0.074272506,0.29326272,-0.03456709,0.059402447,-0.01776703,0.030992942,0.09713549,0.1213041,-0.026102502,-0.112518296,0.12762763,0.017150532,-0.067883715,0.065490976,0.032900732,0.07770763,0.095538236,-0.062209714,-0.071756974,-0.010124559,-0.035869453,-0.036965195,0.15430474,-0.14870298,0.13515414,0.08806204,-0.019744053,0.05250429,-0.048618056,0.03396373,0.04734538,0.03162634,-0.1257802,-0.0923854,0.07900033,0.005064817,0.015824407,-0.03947985,0.0565231,0.15447557,-0.08561084,0.09076044,0.0004655281,0.00505929,0.027921092,-0.17332405,-0.14898491,-0.12295226,0.19014539,-0.19186983,-0.2875892,-0.21954486,0.32908106,-0.14136672,-0.11560352,0.32892093,-0.19725761,-0.07206634,-0.14556953,0.7760570049285889
-0.20376398,0.025178459,0.050987206,-0.0630385,0.0662449,0.021352261,0.30692098,-0.030663883,0.074567705,0.020675622,0.06378006,0.09105155,0.086560585,0.01359648,-0.1404607,0.15271021,0.00069307105,-0.064457215,0.092165746,0.038523093,0.0419649,0.09269012,-0.046079405,-0.029295102,-0.014441851,-0.05500813,-0.09610559,0.1724069,-0.18735288,0.11949597,0.075188555,0.017037377,0.07078623,-0.08951265,-0.004485266,0.057819743,0.008530192,-0.13089071,-0.12663569,0.11077823,-0.039676245,0.061421316,-0.04313922,0.060789183,0.1517526,-0.10611951,0.10029066,0.0007392734,-0.02214509,0.032809403,-0.19240186,-0.16759142,-0.11795631,0.14278775,-0.14822331,-0.26926425,-0.20658448,0.35018724,-0.11890136,-0.100745745,0.34447345,-0.1618714,-0.07127771,-0.07132751,0.7828177213668823
-0.21811411,-0.011723165,0.06093088,-0.07443511,0.069873974,0.044697635,0.25630665,-0.034337115,0.034110833,-0.004121249,0.10506895,0.048202112,0.08120252,0.04611699,-0.155724,0.19064973,0.003627385,-0.080589525,0.051365197,0.036425803,0.061296202,0.11138271,-0.077832244,-0.037092723,-0.002718812,-0.058877327,-0.06125111,0.15405855,-0.17122476,0.15546803,0.108999416,0.020347198,0.055675037,-0.11156265,0.034672804,0.058487605,0.045647524,-0.10884142,-0.09923495,0.09510474,-0.043127842,0.031514913,-0.078046665,0.024986392,0.16066492,-0.078730375,0.12579972,-0.015928416,-0.024933914,0.04392247,-0.18439761,-0.16927925,-0.13693623,0.168102,-0.19189568,-0.23442455,-0.21304531,0.3492089,-0.13717924,-0.1062496,0.3212088,-0.15945332,-0.084095016,-0.082737535,0.8321105241775513
-0.1907315,0.030349167,0.09891822,-0.07752751,0.09981869,0.012532606,0.29747233,-0.007838598,0.03921546,0.008128779,0.0759825,0.069647424,0.057629324,0.015585575,-0.1395918,0.15361522,-0.012823588,-0.09266725,0.038383886,0.022202589,0.0714435,0.10769295,-0.07195526,0.011732768,0.04132636,-0.09961466,-0.104125075,0.17794263,-0.19562899,0.12793949,-0.0044011967,0.054324783,0.09461292,-0.12422137,0.040718846,0.07075545,0.03238887,-0.14470719,-0.103430495,0.102155976,-0.03191698,0.032136466,-0.065049365,0.08594172,0.13429253,-0.06979147,0.085388444,0.04448832,-0.0144193005,0.037805647,-0.16833456,-0.14590192,-0.1280824,0.17557964,-0.2234632,-0.20991042,-0.25513214,0.34081015,-0.14545959,-0.091342375,0.2945161,-0.13094765,-0.014832433,-0.13234805,0.7812374234199524
